Ref_Date,GEO,GROUP,Vector,Coordinate,Value
2014/2015,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4317.000
2015/2016,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4317.000
2016/2017,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4396.000
2017/2018,New Brunswick,"Agriculture, natural resources and conservation",v62427373,5.13,4476.000
2007/2008,New Brunswick,Nursing,v62427374,5.16,4382.000
2008/2009,New Brunswick,Nursing,v62427374,5.16,4776.000
2009/2010,New Brunswick,Nursing,v62427374,5.16,4907.000
2010/2011,New Brunswick,Nursing,v62427374,5.16,4907.000
2011/2012,New Brunswick,Nursing,v62427374,5.16,5090.000
2012/2013,New Brunswick,Nursing,v62427374,5.16,5104.000
2013/2014,New Brunswick,Nursing,v62427374,5.16,5199.000
2014/2015,New Brunswick,Nursing,v62427374,5.16,5430.000
2015/2016,New Brunswick,Nursing,v62427374,5.16,5379.000
2016/2017,New Brunswick,Nursing,v62427374,5.16,5922.000
2017/2018,New Brunswick,Nursing,v62427374,5.16,6038.000
2006/2007,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,5496.000
2007/2008,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,5562.000
2008/2009,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,5562.000
2009/2010,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,5562.000
2010/2011,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,5562.000
2011/2012,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,5760.000
2012/2013,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,5934.000
2013/2014,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,6084.000
2014/2015,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,6264.000
2015/2016,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,6264.000
2016/2017,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,6576.000
2017/2018,New Brunswick,"Other health, parks, recreation and fitness",v62427375,5.19,6708.000
2006/2007,Quebec,Education,v62427382,6.1,1951.000
2007/2008,Quebec,Education,v62427382,6.1,2043.000
2008/2009,Quebec,Education,v62427382,6.1,2052.000
2009/2010,Quebec,Education,v62427382,6.1,2347.000
2010/2011,Quebec,Education,v62427382,6.1,2513.000
2011/2012,Quebec,Education,v62427382,6.1,2630.000
2012/2013,Quebec,Education,v62427382,6.1,2567.000
2013/2014,Quebec,Education,v62427382,6.1,2566.000
2014/2015,Quebec,Education,v62427382,6.1,2629.000
2015/2016,Quebec,Education,v62427382,6.1,2662.000
2016/2017,Quebec,Education,v62427382,6.1,2679.000
2017/2018,Quebec,Education,v62427382,6.1,2749.000
2006/2007,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,2414.000
2007/2008,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,2503.000
2008/2009,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,2446.000
2009/2010,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,2968.000
2010/2011,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,3160.000
2011/2012,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,3290.000
2012/2013,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,3209.000
2013/2014,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,3005.000
2014/2015,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,3091.000
2015/2016,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,3180.000
2016/2017,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,3222.000
2017/2018,Quebec,"Visual and performing arts, and communications technologies",v62427392,6.2,3305.000
2006/2007,Quebec,Humanities,v62427393,6.3,2133.000
2007/2008,Quebec,Humanities,v62427393,6.3,2197.000
2008/2009,Quebec,Humanities,v62427393,6.3,2175.000
2009/2010,Quebec,Humanities,v62427393,6.3,2408.000
2010/2011,Quebec,Humanities,v62427393,6.3,2577.000
2011/2012,Quebec,Humanities,v62427393,6.3,2686.000
2012/2013,Quebec,Humanities,v62427393,6.3,2697.000
2013/2014,Quebec,Humanities,v62427393,6.3,2648.000
2014/2015,Quebec,Humanities,v62427393,6.3,2764.000
2015/2016,Quebec,Humanities,v62427393,6.3,2795.000
2016/2017,Quebec,Humanities,v62427393,6.3,2829.000
2017/2018,Quebec,Humanities,v62427393,6.3,2904.000
2006/2007,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2072.000
2007/2008,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2159.000
2008/2009,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2170.000
2009/2010,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2350.000
2010/2011,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2493.000
2011/2012,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2601.000
2012/2013,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2573.000
2013/2014,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2599.000
2014/2015,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2683.000
2015/2016,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2704.000
2016/2017,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2748.000
2017/2018,Quebec,"Social and behavioural sciences, and legal studies",v62427394,6.4,2820.000
2006/2007,Quebec,Law,v62427395,6.5,1906.000
2007/2008,Quebec,Law,v62427395,6.5,1945.000
2008/2009,Quebec,Law,v62427395,6.5,2082.000
2009/2010,Quebec,Law,v62427395,6.5,2287.000
2010/2011,Quebec,Law,v62427395,6.5,2382.000
2011/2012,Quebec,Law,v62427395,6.5,2495.000
2012/2013,Quebec,Law,v62427395,6.5,2503.000
2013/2014,Quebec,Law,v62427395,6.5,2576.000
2014/2015,Quebec,Law,v62427395,6.5,2725.000
2015/2016,Quebec,Law,v62427395,6.5,2819.000
2016/2017,Quebec,Law,v62427395,6.5,2696.000
2017/2018,Quebec,Law,v62427395,6.5,2767.000
2006/2007,Quebec,"Business, management and public administration",v62427396,6.6,2122.000
2007/2008,Quebec,"Business, management and public administration",v62427396,6.6,2058.000
2008/2009,Quebec,"Business, management and public administration",v62427396,6.6,2054.000
2009/2010,Quebec,"Business, management and public administration",v62427396,6.6,2252.000
2010/2011,Quebec,"Business, management and public administration",v62427396,6.6,2411.000
2011/2012,Quebec,"Business, management and public administration",v62427396,6.6,2522.000
2012/2013,Quebec,"Business, management and public administration",v62427396,6.6,2476.000
2013/2014,Quebec,"Business, management and public administration",v62427396,6.6,2473.000
2014/2015,Quebec,"Business, management and public administration",v62427396,6.6,2496.000
2015/2016,Quebec,"Business, management and public administration",v62427396,6.6,2553.000
2016/2017,Quebec,"Business, management and public administration",v62427396,6.6,2563.000
2017/2018,Quebec,"Business, management and public administration",v62427396,6.6,2622.000
2007/2008,Quebec,Executive MBA,v62427397,6.7,8130.000
2008/2009,Quebec,Executive MBA,v62427397,6.7,4869.000
2009/2010,Quebec,Executive MBA,v62427397,6.7,5609.000
2010/2011,Quebec,Executive MBA,v62427397,6.7,7577.000
2011/2012,Quebec,Executive MBA,v62427397,6.7,7505.000
2012/2013,Quebec,Executive MBA,v62427397,6.7,6041.000
2013/2014,Quebec,Executive MBA,v62427397,6.7,6538.000
2014/2015,Quebec,Executive MBA,v62427397,6.7,7063.000
2015/2016,Quebec,Executive MBA,v62427397,6.7,6751.000
2016/2017,Quebec,Executive MBA,v62427397,6.7,7055.000
2017/2018,Quebec,Executive MBA,v62427397,6.7,7107.000
2007/2008,Quebec,Regular MBA,v62427398,6.8,2051.000
2008/2009,Quebec,Regular MBA,v62427398,6.8,2342.000
2009/2010,Quebec,Regular MBA,v62427398,6.8,3167.000
2010/2011,Quebec,Regular MBA,v62427398,6.8,3733.000
2011/2012,Quebec,Regular MBA,v62427398,6.8,4000.000
2012/2013,Quebec,Regular MBA,v62427398,6.8,3846.000
2013/2014,Quebec,Regular MBA,v62427398,6.8,3673.000
2014/2015,Quebec,Regular MBA,v62427398,6.8,3990.000
2015/2016,Quebec,Regular MBA,v62427398,6.8,8867.000
2016/2017,Quebec,Regular MBA,v62427398,6.8,9459.000
2017/2018,Quebec,Regular MBA,v62427398,6.8,9796.000
2006/2007,Quebec,Physical and life sciences and technologies,v62427399,6.9,2078.000
2007/2008,Quebec,Physical and life sciences and technologies,v62427399,6.9,2153.000
2008/2009,Quebec,Physical and life sciences and technologies,v62427399,6.9,2356.000
2009/2010,Quebec,Physical and life sciences and technologies,v62427399,6.9,2519.000
2010/2011,Quebec,Physical and life sciences and technologies,v62427399,6.9,2643.000
2011/2012,Quebec,Physical and life sciences and technologies,v62427399,6.9,2769.000
2012/2013,Quebec,Physical and life sciences and technologies,v62427399,6.9,2808.000
2013/2014,Quebec,Physical and life sciences and technologies,v62427399,6.9,2943.000
2014/2015,Quebec,Physical and life sciences and technologies,v62427399,6.9,3066.000
2015/2016,Quebec,Physical and life sciences and technologies,v62427399,6.9,3188.000
2016/2017,Quebec,Physical and life sciences and technologies,v62427399,6.9,3297.000
2017/2018,Quebec,Physical and life sciences and technologies,v62427399,6.9,3382.000
2006/2007,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2163.000
2007/2008,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2327.000
2008/2009,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2208.000
2009/2010,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2531.000
2010/2011,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2765.000
2011/2012,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2882.000
2012/2013,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2867.000
2013/2014,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2860.000
2014/2015,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,2928.000
2015/2016,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,3055.000
2016/2017,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,3141.000
2017/2018,Quebec,"Mathematics, computer and information sciences",v62427383,6.10,3223.000
2006/2007,Quebec,Engineering,v62427384,6.11,2251.000
2007/2008,Quebec,Engineering,v62427384,6.11,2325.000
2008/2009,Quebec,Engineering,v62427384,6.11,2128.000
2009/2010,Quebec,Engineering,v62427384,6.11,2588.000
2010/2011,Quebec,Engineering,v62427384,6.11,2841.000
2011/2012,Quebec,Engineering,v62427384,6.11,2940.000
2012/2013,Quebec,Engineering,v62427384,6.11,2831.000
2013/2014,Quebec,Engineering,v62427384,6.11,2730.000
2014/2015,Quebec,Engineering,v62427384,6.11,2858.000
2015/2016,Quebec,Engineering,v62427384,6.11,2936.000
2016/2017,Quebec,Engineering,v62427384,6.11,3044.000
2017/2018,Quebec,Engineering,v62427384,6.11,3121.000
2006/2007,Quebec,Architecture and related technologies,v62427385,6.12,2145.000
2007/2008,Quebec,Architecture and related technologies,v62427385,6.12,2160.000
2008/2009,Quebec,Architecture and related technologies,v62427385,6.12,2210.000
2009/2010,Quebec,Architecture and related technologies,v62427385,6.12,2425.000
2010/2011,Quebec,Architecture and related technologies,v62427385,6.12,2533.000
2011/2012,Quebec,Architecture and related technologies,v62427385,6.12,2656.000
2012/2013,Quebec,Architecture and related technologies,v62427385,6.12,2589.000
2013/2014,Quebec,Architecture and related technologies,v62427385,6.12,2699.000
2014/2015,Quebec,Architecture and related technologies,v62427385,6.12,2777.000
2015/2016,Quebec,Architecture and related technologies,v62427385,6.12,2785.000
2016/2017,Quebec,Architecture and related technologies,v62427385,6.12,2805.000
2017/2018,Quebec,Architecture and related technologies,v62427385,6.12,2879.000
2006/2007,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,1925.000
2007/2008,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2076.000
2008/2009,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2336.000
2009/2010,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2381.000
2010/2011,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2412.000
2011/2012,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2493.000
2012/2013,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2522.000
2013/2014,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,3392.000
2014/2015,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,3569.000
2015/2016,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2715.000
2016/2017,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2902.000
2017/2018,Quebec,"Agriculture, natural resources and conservation",v62427386,6.13,2979.000
2007/2008,Quebec,Dentistry,v62427387,6.14,2239.000
2008/2009,Quebec,Dentistry,v62427387,6.14,2557.000
2009/2010,Quebec,Dentistry,v62427387,6.14,2533.000
2010/2011,Quebec,Dentistry,v62427387,6.14,2644.000
2011/2012,Quebec,Dentistry,v62427387,6.14,2772.000
2012/2013,Quebec,Dentistry,v62427387,6.14,2982.000
2013/2014,Quebec,Dentistry,v62427387,6.14,2998.000
2014/2015,Quebec,Dentistry,v62427387,6.14,3112.000
2015/2016,Quebec,Dentistry,v62427387,6.14,3457.000
2016/2017,Quebec,Dentistry,v62427387,6.14,3630.000
2017/2018,Quebec,Dentistry,v62427387,6.14,3722.000
2007/2008,Quebec,Medicine,v62468702,6.15,2276.000
2008/2009,Quebec,Medicine,v62468702,6.15,..
2009/2010,Quebec,Medicine,v62468702,6.15,..
2010/2011,Quebec,Medicine,v62468702,6.15,..
2011/2012,Quebec,Medicine,v62468702,6.15,..
2012/2012,Quebec,Medicine,v62468702,6.15,..
2013/2013,Quebec,Medicine,v62468702,6.15,..
2014/2014,Quebec,Medicine,v62468702,6.15,..
2015/2015,Quebec,Medicine,v62468702,6.15,..
2016/2016,Quebec,Medicine,v62468702,6.15,..
2017/2017,Quebec,Medicine,v62468702,6.15,..
2007/2008,Quebec,Nursing,v62427388,6.16,2435.000
2008/2009,Quebec,Nursing,v62427388,6.16,2439.000
2009/2010,Quebec,Nursing,v62427388,6.16,2366.000
2010/2011,Quebec,Nursing,v62427388,6.16,2472.000
2011/2012,Quebec,Nursing,v62427388,6.16,2572.000
2012/2013,Quebec,Nursing,v62427388,6.16,2751.000
2013/2014,Quebec,Nursing,v62427388,6.16,2891.000
2014/2015,Quebec,Nursing,v62427388,6.16,2934.000
2015/2016,Quebec,Nursing,v62427388,6.16,2880.000
2016/2017,Quebec,Nursing,v62427388,6.16,2815.000
2017/2018,Quebec,Nursing,v62427388,6.16,2889.000
2007/2008,Quebec,Pharmacy,v62427389,6.17,1834.000
2008/2009,Quebec,Pharmacy,v62427389,6.17,1950.000
2009/2010,Quebec,Pharmacy,v62427389,6.17,2005.000
2010/2011,Quebec,Pharmacy,v62427389,6.17,2105.000
2011/2012,Quebec,Pharmacy,v62427389,6.17,2204.000
2012/2013,Quebec,Pharmacy,v62427389,6.17,2281.000
2013/2014,Quebec,Pharmacy,v62427389,6.17,2426.000
2014/2015,Quebec,Pharmacy,v62427389,6.17,2401.000
2015/2016,Quebec,Pharmacy,v62427389,6.17,2413.000
2016/2017,Quebec,Pharmacy,v62427389,6.17,2431.000
2017/2018,Quebec,Pharmacy,v62427389,6.17,2496.000
2007/2008,Quebec,Veterinary medicine,v62427390,6.18,1850.000
2008/2009,Quebec,Veterinary medicine,v62427390,6.18,1921.000
2009/2010,Quebec,Veterinary medicine,v62427390,6.18,1968.000
2010/2011,Quebec,Veterinary medicine,v62427390,6.18,2068.000
2011/2012,Quebec,Veterinary medicine,v62427390,6.18,2168.000
2012/2013,Quebec,Veterinary medicine,v62427390,6.18,2344.000
2013/2014,Quebec,Veterinary medicine,v62427390,6.18,2420.000
2014/2015,Quebec,Veterinary medicine,v62427390,6.18,2476.000
2015/2016,Quebec,Veterinary medicine,v62427390,6.18,2349.000
2016/2017,Quebec,Veterinary medicine,v62427390,6.18,2457.000
2017/2018,Quebec,Veterinary medicine,v62427390,6.18,2523.000
2006/2007,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,1894.000
2007/2008,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2158.000
2008/2009,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2238.000
2009/2010,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2493.000
2010/2011,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2626.000
2011/2012,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2732.000
2012/2013,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2777.000
2013/2014,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2782.000
2014/2015,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2853.000
2015/2016,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2898.000
2016/2017,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,2967.000
2017/2018,Quebec,"Other health, parks, recreation and fitness",v62427391,6.19,3045.000
2006/2007,Ontario,Education,v62427400,7.1,5086.000
2007/2008,Ontario,Education,v62427400,7.1,4730.000
2008/2009,Ontario,Education,v62427400,7.1,5423.000
2009/2010,Ontario,Education,v62427400,7.1,5626.000
2010/2011,Ontario,Education,v62427400,7.1,5965.000
2011/2012,Ontario,Education,v62427400,7.1,6438.000
2012/2013,Ontario,Education,v62427400,7.1,7483.000
2013/2014,Ontario,Education,v62427400,7.1,7551.000
2014/2015,Ontario,Education,v62427400,7.1,7686.000
2015/2016,Ontario,Education,v62427400,7.1,8038.000
2016/2017,Ontario,Education,v62427400,7.1,8411.000
2017/2018,Ontario,Education,v62427400,7.1,8629.000
2006/2007,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,5457.000
2007/2008,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,5637.000
2008/2009,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,5977.000
2009/2010,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,6143.000
2010/2011,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,6567.000
2011/2012,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,5588.000
2012/2013,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,6594.000
2013/2014,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,6410.000
2014/2015,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,6547.000
2015/2016,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,7533.000
2016/2017,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,7362.000
2017/2018,Ontario,"Visual and performing arts, and communications technologies",v62427410,7.2,7495.000
2006/2007,Ontario,Humanities,v62427411,7.3,4705.000
2007/2008,Ontario,Humanities,v62427411,7.3,4679.000
2008/2009,Ontario,Humanities,v62427411,7.3,4979.000
2009/2010,Ontario,Humanities,v62427411,7.3,5287.000
2010/2011,Ontario,Humanities,v62427411,7.3,5654.000
2011/2012,Ontario,Humanities,v62427411,7.3,5995.000
2012/2013,Ontario,Humanities,v62427411,7.3,6265.000
2013/2014,Ontario,Humanities,v62427411,7.3,6223.000
2014/2015,Ontario,Humanities,v62427411,7.3,6238.000
2015/2016,Ontario,Humanities,v62427411,7.3,6236.000
2016/2017,Ontario,Humanities,v62427411,7.3,6351.000
2017/2018,Ontario,Humanities,v62427411,7.3,6381.000
2006/2007,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,4700.000
2007/2008,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,4621.000
2008/2009,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,4992.000
2009/2010,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,5268.000
2010/2011,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,5980.000
2011/2012,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,6364.000
2012/2013,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,7127.000
2013/2014,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,7132.000
2014/2015,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,7389.000
2015/2016,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,7643.000
2016/2017,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,8269.000
2017/2018,Ontario,"Social and behavioural sciences, and legal studies",v62427412,7.4,8402.000
2006/2007,Ontario,Law,v62427413,7.5,4985.000
2007/2008,Ontario,Law,v62427413,7.5,4736.000
2008/2009,Ontario,Law,v62427413,7.5,4882.000
2009/2010,Ontario,Law,v62427413,7.5,5145.000
2010/2011,Ontario,Law,v62427413,7.5,5081.000
2011/2012,Ontario,Law,v62427413,7.5,8141.000
2012/2013,Ontario,Law,v62427413,7.5,8350.000
2013/2014,Ontario,Law,v62427413,7.5,8973.000
2014/2015,Ontario,Law,v62427413,7.5,9311.000
2015/2016,Ontario,Law,v62427413,7.5,9597.000
2016/2017,Ontario,Law,v62427413,7.5,10077.000
2017/2018,Ontario,Law,v62427413,7.5,10378.000
2006/2007,Ontario,"Business, management and public administration",v62427414,7.6,23927.000
2007/2008,Ontario,"Business, management and public administration",v62427414,7.6,10017.000
2008/2009,Ontario,"Business, management and public administration",v62427414,7.6,11458.000
2009/2010,Ontario,"Business, management and public administration",v62427414,7.6,11905.000
2010/2011,Ontario,"Business, management and public administration",v62427414,7.6,16543.000
2011/2012,Ontario,"Business, management and public administration",v62427414,7.6,18930.000
2012/2013,Ontario,"Business, management and public administration",v62427414,7.6,15286.000
2013/2014,Ontario,"Business, management and public administration",v62427414,7.6,15936.000
2014/2015,Ontario,"Business, management and public administration",v62427414,7.6,16529.000
2015/2016,Ontario,"Business, management and public administration",v62427414,7.6,17501.000
2016/2017,Ontario,"Business, management and public administration",v62427414,7.6,18358.000
2017/2018,Ontario,"Business, management and public administration",v62427414,7.6,18418.000
2007/2008,Ontario,Executive MBA,v62427415,7.7,33253.000
2008/2009,Ontario,Executive MBA,v62427415,7.7,39530.000
2009/2010,Ontario,Executive MBA,v62427415,7.7,42216.000
2010/2011,Ontario,Executive MBA,v62427415,7.7,63176.000
2011/2012,Ontario,Executive MBA,v62427415,7.7,64124.000
2012/2013,Ontario,Executive MBA,v62427415,7.7,62593.000
2013/2014,Ontario,Executive MBA,v62427415,7.7,70909.000
2014/2015,Ontario,Executive MBA,v62427415,7.7,72976.000
2015/2016,Ontario,Executive MBA,v62427415,7.7,90838.000
2016/2017,Ontario,Executive MBA,v62427415,7.7,89876.000
2017/2018,Ontario,Executive MBA,v62427415,7.7,91986.000
2007/2008,Ontario,Regular MBA,v62427416,7.8,26301.000
2008/2009,Ontario,Regular MBA,v62427416,7.8,26356.000
2009/2010,Ontario,Regular MBA,v62427416,7.8,28024.000
2010/2011,Ontario,Regular MBA,v62427416,7.8,29195.000
2011/2012,Ontario,Regular MBA,v62427416,7.8,33439.000
2012/2013,Ontario,Regular MBA,v62427416,7.8,33702.000
2013/2014,Ontario,Regular MBA,v62427416,7.8,38906.000
2014/2015,Ontario,Regular MBA,v62427416,7.8,40234.000
2015/2016,Ontario,Regular MBA,v62427416,7.8,36905.000
2016/2017,Ontario,Regular MBA,v62427416,7.8,40593.000
2017/2018,Ontario,Regular MBA,v62427416,7.8,41924.000
2006/2007,Ontario,Physical and life sciences and technologies,v62427417,7.9,5807.000
2007/2008,Ontario,Physical and life sciences and technologies,v62427417,7.9,5860.000
2008/2009,Ontario,Physical and life sciences and technologies,v62427417,7.9,6234.000
2009/2010,Ontario,Physical and life sciences and technologies,v62427417,7.9,6562.000
2010/2011,Ontario,Physical and life sciences and technologies,v62427417,7.9,6940.000
2011/2012,Ontario,Physical and life sciences and technologies,v62427417,7.9,7437.000
2012/2013,Ontario,Physical and life sciences and technologies,v62427417,7.9,7564.000
2013/2014,Ontario,Physical and life sciences and technologies,v62427417,7.9,7681.000
2014/2015,Ontario,Physical and life sciences and technologies,v62427417,7.9,7893.000
2015/2016,Ontario,Physical and life sciences and technologies,v62427417,7.9,8143.000
2016/2017,Ontario,Physical and life sciences and technologies,v62427417,7.9,8330.000
2017/2018,Ontario,Physical and life sciences and technologies,v62427417,7.9,8500.000
2006/2007,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,4811.000
2007/2008,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,4894.000
2008/2009,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,5222.000
2009/2010,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,6793.000
2010/2011,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,7079.000
2011/2012,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,7472.000
2012/2013,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,6998.000
2013/2014,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,7040.000
2014/2015,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,7117.000
2015/2016,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,7296.000
2016/2017,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,10072.000
2017/2018,Ontario,"Mathematics, computer and information sciences",v62427401,7.10,10310.000
2006/2007,Ontario,Engineering,v62427402,7.11,5395.000
2007/2008,Ontario,Engineering,v62427402,7.11,5716.000
2008/2009,Ontario,Engineering,v62427402,7.11,6148.000
2009/2010,Ontario,Engineering,v62427402,7.11,6678.000
2010/2011,Ontario,Engineering,v62427402,7.11,6905.000
2011/2012,Ontario,Engineering,v62427402,7.11,6927.000
2012/2013,Ontario,Engineering,v62427402,7.11,8312.000
2013/2014,Ontario,Engineering,v62427402,7.11,8570.000
2014/2015,Ontario,Engineering,v62427402,7.11,8850.000
2015/2016,Ontario,Engineering,v62427402,7.11,9117.000
2016/2017,Ontario,Engineering,v62427402,7.11,9388.000
2017/2018,Ontario,Engineering,v62427402,7.11,9597.000
2006/2007,Ontario,Architecture and related technologies,v62427403,7.12,5128.000
2007/2008,Ontario,Architecture and related technologies,v62427403,7.12,5178.000
2008/2009,Ontario,Architecture and related technologies,v62427403,7.12,5532.000
2009/2010,Ontario,Architecture and related technologies,v62427403,7.12,5866.000
2010/2011,Ontario,Architecture and related technologies,v62427403,7.12,6179.000
2011/2012,Ontario,Architecture and related technologies,v62427403,7.12,6557.000
2012/2013,Ontario,Architecture and related technologies,v62427403,7.12,7005.000
2013/2014,Ontario,Architecture and related technologies,v62427403,7.12,7257.000
2014/2015,Ontario,Architecture and related technologies,v62427403,7.12,7506.000
2015/2016,Ontario,Architecture and related technologies,v62427403,7.12,7782.000
2016/2017,Ontario,Architecture and related technologies,v62427403,7.12,8170.000
2017/2018,Ontario,Architecture and related technologies,v62427403,7.12,8419.000
2006/2007,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,3357.000
2007/2008,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,3739.000
2008/2009,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,4006.000
2009/2010,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,4156.000
2010/2011,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,4433.000
2011/2012,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,4396.000
2012/2013,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,5384.000
2013/2014,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,5201.000
2014/2015,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,5369.000
2015/2016,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,5496.000
2016/2017,Ontario,"Agriculture, natural resources and conservation",v62427404,7.13,5791.000
